#,x,y
1,9.175273391,9.211905971
2,8.129409914,8.882266792
3,12.00557082,12.53521508
4,13.63428789,13.17300436
5,8.585739486,8.4280295
6,6.304220514,6.961734267
7,10.89667729,10.89647412
8,11.1741924,11.70940232
9,12.88914094,12.77256183
10,8.815953841,8.866097552
11,7.590675956,7.724392755
12,6.186928376,6.918864591
13,7.331232416,7.993120972
14,6.672670776,6.3016534
15,11.54581088,11.56314944
16,6.733364594,6.076498962
17,6.088670381,6.614696575
18,10.91002756,10.37435382
19,13.86428514,13.48115474
20,10.73862644,10.34662356
21,12.81197275,12.39071771
22,7.551299898,7.649050678
23,5.666438396,5.690666352
24,13.70537423,13.62295028
25,8.136782346,8.539724503
26,11.98843462,11.90057635
27,5.866315105,5.860794342
28,6.745312303,6.49272601
29,8.368512755,8.452268641
30,13.57197631,13.00563699
31,6.875131924,6.627473574
32,9.317991489,9.950815859
33,12.97200964,12.51567153
34,13.81058295,13.02775137
35,5.833444935,5.029495848
36,12.78421011,12.36711729
37,8.539533323,8.85587528
38,7.812226641,7.144718478
39,6.333039682,6.700175518
40,13.82723575,13.62249077
41,12.74051195,12.72693128
42,9.321077216,9.70585568
43,13.91634547,13.79085689
44,10.12327572,10.78717597
45,13.40497219,13.19364399
46,5.139456976,5.958308987
47,5.298244399,5.550271221
48,5.81242964,5.412467731
49,11.72710047,11.96848228
50,9.923003117,9.61144405
51,8.683631162,12.12646651
52,15.09029146,19.51901279
53,7.102416024,11.13082407
54,14.5159471,18.3503438
55,8.055430742,12.57174973
56,9.796047431,13.48175218
57,11.88764675,15.96073862
58,14.01556852,18.09675322
59,9.874270476,13.58240652
60,7.431185069,11.1823907
61,13.20980655,17.01574111
62,11.57567115,15.47993463
63,9.774833727,13.00376847
64,10.64857836,14.26589685
65,15.4437322,19.31647743
66,9.207145674,13.1607799
67,12.61331056,16.36738472
68,14.74163872,18.48055251
69,9.126115662,13.72365948
70,12.60623143,16.58359706
71,8.705797936,12.09870382
72,13.51058027,17.54470893
73,10.05132941,14.2734184
74,15.4367393,19.68911196
75,14.64510743,18.11446525
76,11.92929811,15.22469644
77,14.32969753,18.25234625
78,11.58504685,15.66418072
79,9.88833693,13.60041107
80,7.4282402,11.90251267
81,9.176749668,13.71143469
82,13.56920652,17.46992314
83,9.69189554,13.48999705
84,12.96163812,16.99767637
85,12.06296732,16.57183078
86,14.26238484,18.96825536
87,8.295683913,12.50142999
88,7.490090388,11.84718173
89,8.540655903,12.91906268
90,9.640233689,13.6553008
91,12.82097326,16.59504615
92,10.66599299,14.86354944
93,12.11370279,16.88105091
94,15.55793477,19.79627757
95,15.37035444,19.00228915
96,12.02275837,16.90149824
97,7.398399639,11.72676831
98,13.14248872,17.63282687
99,12.26603962,16.09957871
100,10.62026592,14.70261622
101,13.93615103,9.707229038
102,15.45362172,11.85874673
103,15.91670882,11.56990893
104,9.873491005,5.000312742
105,15.66753067,11.34768581
106,9.268054163,5.845372838
107,17.46959312,13.65569864
108,15.58937742,11.33778995
109,12.29136517,8.103386441
110,17.67352901,13.2101269
111,14.64955938,10.77397389
112,9.886293155,5.636896832
113,16.45266519,12.87398338
114,16.75204122,12.42270401
115,14.07859003,10.35163457
116,10.91951175,6.373226234
117,14.08073283,10.41128885
118,12.0324758,8.701658932
119,17.03768099,13.92593216
120,10.92080227,6.039460862
121,12.25316168,8.707703814
122,17.66423118,13.13895556
123,12.49298372,8.404357832
124,15.07422716,11.11595776
125,12.92695401,8.643195404
126,13.15681135,9.16953172
127,17.93535987,13.15278243
128,12.55243212,8.299622742
129,14.55999631,10.35755061
130,17.12256254,13.63274584
131,13.58978716,9.959207187
132,17.76427976,13.13509806
133,13.59417545,9.51643423
134,9.11499292,5.602387244
135,15.39837227,11.05616368
136,10.67270594,6.19805661
137,11.65821947,7.650804111
138,9.371623946,5.236668103
139,17.93624903,13.93616333
140,11.26769822,7.35301431
141,16.88590565,12.19215246
142,14.71670653,10.7839219
143,15.84962811,11.17430614
144,9.197179149,5.53802079
145,16.58645313,12.70003044
146,12.96587104,8.249107932
147,11.65873277,7.578945777
148,17.8584563,13.74318417
149,16.96249267,12.41020168
150,17.23133523,13.6573446
151,21.67635801,21.48806502
152,18.78415383,18.27571535
153,17.89908038,17.52395936
154,20.28728235,20.71241169
155,20.09821395,20.85110267
156,21.46777208,21.5470199
157,16.20596555,16.70675044
158,19.92161206,19.23525083
159,17.98030704,17.6745009
160,20.01416499,20.60729596
161,18.77994902,18.06761043
162,16.36315349,16.43516891
163,19.47667295,19.28927388
164,16.64047588,16.05447079
165,20.44776573,20.31197748
166,19.84680934,19.60030658
167,19.45703931,19.1396926
168,19.87578598,19.75399258
169,19.6881429,19.5820374
170,17.05425361,17.67205218
